type,interval_seconds
all_interactions,1.007
all_interactions,0.764
all_interactions,0.889
all_interactions,9.118
all_interactions,4.938
all_interactions,8.073
all_interactions,1.955
all_interactions,0.583
all_interactions,3.964
all_interactions,0.751
all_interactions,0.944
all_interactions,3.609
all_interactions,9.623
all_interactions,6.763
all_interactions,0.469
all_interactions,1.11
all_interactions,2.801
all_interactions,0.173
all_interactions,3.338
all_interactions,1.886
all_interactions,0.571
all_interactions,0.755
all_interactions,1.111
all_interactions,6.174
all_interactions,2.381
all_interactions,1.027
all_interactions,0.626
all_interactions,10.065
all_interactions,0.623
all_interactions,0.486
all_interactions,1.236
all_interactions,1.306
all_interactions,0.972
all_interactions,0.681
all_interactions,1.596
all_interactions,16.966
all_interactions,3.618
all_interactions,11.736
all_interactions,6.021
all_interactions,0.624
all_interactions,2.406
all_interactions,0.158
all_interactions,6.616
all_interactions,0.413
all_interactions,0.476
all_interactions,0.184
all_interactions,0.453
all_interactions,14.374
all_interactions,2.319
all_interactions,2.139
all_interactions,4.506
all_interactions,1.896
all_interactions,1.639
all_interactions,7.013
all_interactions,13.888
all_interactions,1.841
all_interactions,1.408
all_interactions,0.097
all_interactions,0.969
all_interactions,0.624
all_interactions,1.118
all_interactions,1.212
all_interactions,0.553
all_interactions,5.041
all_interactions,2.762
all_interactions,3.271
all_interactions,1.607
all_interactions,0.814
all_interactions,3.727
all_interactions,0.708
all_interactions,2.042
all_interactions,1.459
all_interactions,1.34
all_interactions,1.549
all_interactions,0.624
all_interactions,1.639
all_interactions,0.675
all_interactions,0.713
all_interactions,2.066
all_interactions,1.073
all_interactions,5.887
all_interactions,2.288
all_interactions,0.632
all_interactions,0.75
all_interactions,0.639
all_interactions,0.638
all_interactions,4.375
all_interactions,2.543
all_interactions,2.105
all_interactions,0.331
all_interactions,37.432
all_interactions,0.789
all_interactions,0.732
all_interactions,0.797
all_interactions,1.605
all_interactions,1.965
all_interactions,1.153
all_interactions,0.667
all_interactions,0.521
all_interactions,0.965
all_interactions,0.639
all_interactions,0.764
all_interactions,4.703
all_interactions,4.384
all_interactions,2.344
all_interactions,0.639
all_interactions,1.344
all_interactions,1.338
all_interactions,0.894
all_interactions,0.839
all_interactions,3.174
all_interactions,1.168
all_interactions,0.833
all_interactions,3.741
all_interactions,0.313
all_interactions,0.558
all_interactions,2.915
all_interactions,0.792
all_interactions,1.819
all_interactions,2.369
all_interactions,9.715
all_interactions,0.994
all_interactions,1.214
all_interactions,0.889
all_interactions,0.882
all_interactions,8.944
all_interactions,0.701
all_interactions,8.822
all_interactions,0.277
all_interactions,1.865
all_interactions,0.228
all_interactions,2.592
all_interactions,0.249
all_interactions,0.876
all_interactions,0.223
all_interactions,5.433
all_interactions,0.233
all_interactions,0.842
all_interactions,2.208
all_interactions,0.855
all_interactions,1.006
all_interactions,4.536
all_interactions,0.791
all_interactions,3.503
all_interactions,4.89
all_interactions,19.697
all_interactions,5.472
all_interactions,5.058
all_interactions,2.241
all_interactions,1.268
all_interactions,0.621
all_interactions,1.02
all_interactions,12.55
all_interactions,3.194
all_interactions,1.327
all_interactions,3.819
all_interactions,1.396
all_interactions,2.055
all_interactions,1.32
all_interactions,1.708
all_interactions,0.66
all_interactions,0.694
all_interactions,2.746
all_interactions,1.568
all_interactions,2.053
all_interactions,2.225
all_interactions,1.717
all_interactions,0.277
all_interactions,0.584
all_interactions,3.414
all_interactions,0.555
all_interactions,0.57
all_interactions,1.673
all_interactions,2.535
all_interactions,7.786
all_interactions,3.512
all_interactions,2.243
all_interactions,0.778
all_interactions,5.327
all_interactions,0.895
all_interactions,2.633
all_interactions,1.673
all_interactions,0.764
all_interactions,0.709
all_interactions,5.278
all_interactions,0.664
all_interactions,0.425
all_interactions,6.195
all_interactions,1.632
all_interactions,2.174
all_interactions,1.139
all_interactions,0.993
all_interactions,0.577
all_interactions,1.965
all_interactions,1.834
all_interactions,0.554
all_interactions,2.455
all_interactions,9.16
all_interactions,1.372
all_interactions,5.73
all_interactions,1.547
all_interactions,0.156
all_interactions,3.583
all_interactions,1.684
all_interactions,2.217
all_interactions,1.193
all_interactions,1.078
all_interactions,1.186
all_interactions,2.392
all_interactions,1.464
all_interactions,0.628
all_interactions,1.162
all_interactions,0.627
all_interactions,1.65
all_interactions,0.869
all_interactions,0.715
all_interactions,7.0
all_interactions,2.718
all_interactions,17.137
all_interactions,0.647
all_interactions,0.712
all_interactions,0.737
all_interactions,2.239
all_interactions,0.762
all_interactions,2.863
all_interactions,0.72
all_interactions,2.104
all_interactions,35.808
all_interactions,0.924
all_interactions,0.987
all_interactions,1.288
all_interactions,1.488
all_interactions,3.285
all_interactions,0.658
all_interactions,1.515
all_interactions,11.131
all_interactions,2.606
all_interactions,0.465
all_interactions,9.076
all_interactions,1.597
all_interactions,2.444
all_interactions,9.911
all_interactions,1.672
all_interactions,1.061
all_interactions,1.787
all_interactions,5.833
all_interactions,1.713
all_interactions,0.489
all_interactions,1.889
all_interactions,2.979
all_interactions,3.318
all_interactions,2.757
all_interactions,2.28
all_interactions,1.318
all_interactions,2.177
all_interactions,3.509
all_interactions,4.252
all_interactions,0.882
all_interactions,2.891
all_interactions,2.233
all_interactions,1.125
all_interactions,1.292
all_interactions,2.305
all_interactions,2.535
all_interactions,1.029
all_interactions,1.069
all_interactions,1.896
all_interactions,9.198
all_interactions,1.121
all_interactions,0.82
all_interactions,0.756
all_interactions,2.008
all_interactions,2.603
all_interactions,2.903
all_interactions,3.349
all_interactions,0.74
all_interactions,1.047
all_interactions,0.656
all_interactions,1.492
all_interactions,0.772
all_interactions,0.738
all_interactions,2.234
all_interactions,1.194
all_interactions,1.993
all_interactions,5.592
all_interactions,1.554
all_interactions,5.248
all_interactions,3.385
all_interactions,0.764
all_interactions,1.91
all_interactions,1.055
all_interactions,1.867
all_interactions,2.494
all_interactions,0.889
all_interactions,0.806
all_interactions,0.888
all_interactions,1.361
all_interactions,1.632
all_interactions,1.5
all_interactions,1.333
all_interactions,1.383
all_interactions,0.943
all_interactions,0.677
all_interactions,0.601
all_interactions,1.101
all_interactions,1.467
all_interactions,4.265
all_interactions,3.688
all_interactions,17.315
all_interactions,3.074
all_interactions,4.457
all_interactions,10.413
all_interactions,6.728
all_interactions,2.654
all_interactions,3.54
all_interactions,36.308
all_interactions,7.036
all_interactions,29.53
all_interactions,12.671
all_interactions,3.479
all_interactions,4.762
all_interactions,4.332
all_interactions,2.779
all_interactions,4.68
all_interactions,27.904
all_interactions,4.533
all_interactions,1.843
all_interactions,14.856
all_interactions,1.135
all_interactions,0.499
all_interactions,1.847
all_interactions,1.507
all_interactions,4.798
all_interactions,0.581
all_interactions,29.279
all_interactions,0.901
all_interactions,0.648
all_interactions,2.302
all_interactions,1.683
all_interactions,0.907
all_interactions,5.764
all_interactions,16.916
all_interactions,0.617
all_interactions,3.336
all_interactions,1.796
all_interactions,0.516
all_interactions,0.663
all_interactions,0.935
all_interactions,6.397
all_interactions,1.803
all_interactions,0.748
all_interactions,3.532
all_interactions,0.552
all_interactions,1.362
all_interactions,7.022
all_interactions,0.749
all_interactions,1.274
all_interactions,1.043
all_interactions,2.867
all_interactions,16.727
all_interactions,7.47
all_interactions,11.972
all_interactions,0.159
all_interactions,1.297
all_interactions,0.512
all_interactions,1.699
all_interactions,1.94
all_interactions,3.364
all_interactions,0.195
all_interactions,3.282
all_interactions,1.296
all_interactions,0.957
all_interactions,1.24
all_interactions,0.802
all_interactions,0.891
all_interactions,1.737
all_interactions,1.272
all_interactions,1.675
all_interactions,0.599
all_interactions,0.86
all_interactions,0.976
all_interactions,1.51
all_interactions,0.742
all_interactions,0.189
all_interactions,1.247
all_interactions,0.225
all_interactions,1.864
all_interactions,7.938
all_interactions,4.723
all_interactions,3.031
all_interactions,1.324
all_interactions,0.59
all_interactions,1.151
all_interactions,1.198
all_interactions,14.919
all_interactions,1.487
all_interactions,1.296
all_interactions,1.501
all_interactions,0.879
all_interactions,5.293
all_interactions,0.868
all_interactions,0.672
all_interactions,0.587
all_interactions,3.886
all_interactions,2.281
all_interactions,2.603
all_interactions,0.814
all_interactions,1.542
all_interactions,1.857
all_interactions,0.767
all_interactions,2.668
all_interactions,1.366
all_interactions,2.601
all_interactions,0.799
all_interactions,2.108
all_interactions,3.754
all_interactions,0.197
all_interactions,1.171
all_interactions,15.735
all_interactions,1.986
all_interactions,0.748
all_interactions,1.13
all_interactions,3.103
all_interactions,0.353
all_interactions,9.021
all_interactions,2.029
all_interactions,0.687
all_interactions,0.115
all_interactions,7.313
all_interactions,0.649
all_interactions,0.567
all_interactions,6.601
all_interactions,1.706
all_interactions,0.967
all_interactions,1.793
all_interactions,0.55
all_interactions,3.368
all_interactions,0.966
all_interactions,1.3
all_interactions,2.816
all_interactions,1.617
all_interactions,0.607
all_interactions,3.849
all_interactions,0.587
all_interactions,15.559
all_interactions,0.632
all_interactions,1.19
all_interactions,8.759
all_interactions,1.162
all_interactions,1.778
all_interactions,0.61
all_interactions,4.345
all_interactions,6.018
all_interactions,1.969
all_interactions,0.276
all_interactions,0.275
all_interactions,2.818
all_interactions,1.886
all_interactions,3.514
all_interactions,2.566
all_interactions,0.734
all_interactions,3.122
all_interactions,0.844
all_interactions,0.701
all_interactions,2.099
all_interactions,1.771
all_interactions,2.368
all_interactions,0.961
all_interactions,1.033
all_interactions,1.734
all_interactions,0.756
all_interactions,4.477
all_interactions,2.201
all_interactions,3.334
all_interactions,0.772
all_interactions,0.693
all_interactions,16.25
all_interactions,0.633
all_interactions,1.184
all_interactions,1.183
all_interactions,0.583
all_interactions,0.633
all_interactions,1.258
all_interactions,0.943
all_interactions,0.373
all_interactions,0.413
all_interactions,0.753
all_interactions,0.983
all_interactions,1.842
all_interactions,0.602
all_interactions,0.823
all_interactions,0.744
all_interactions,0.907
all_interactions,1.7
all_interactions,3.991
all_interactions,0.775
all_interactions,0.834
all_interactions,1.206
all_interactions,1.964
all_interactions,0.197
all_interactions,0.989
all_interactions,0.735
all_interactions,0.156
all_interactions,1.363
all_interactions,5.215
all_interactions,0.569
all_interactions,1.822
all_interactions,0.593
all_interactions,0.818
all_interactions,6.316
all_interactions,0.8
all_interactions,2.351
all_interactions,1.116
all_interactions,0.5
all_interactions,0.709
all_interactions,0.608
all_interactions,2.102
all_interactions,4.549
all_interactions,3.601
all_interactions,0.677
all_interactions,1.303
all_interactions,2.101
all_interactions,1.676
all_interactions,0.824
all_interactions,9.534
all_interactions,1.49
all_interactions,2.243
all_interactions,1.042
all_interactions,1.791
all_interactions,1.083
all_interactions,1.167
all_interactions,2.095
all_interactions,2.081
all_interactions,1.041
all_interactions,2.277
all_interactions,12.959
all_interactions,6.193
all_interactions,0.738
all_interactions,4.121
all_interactions,3.608
all_interactions,17.172
all_interactions,7.113
all_interactions,3.356
all_interactions,10.127
all_interactions,0.889
all_interactions,9.91
all_interactions,3.85
all_interactions,0.6
all_interactions,7.237
all_interactions,1.22
all_interactions,4.579
all_interactions,2.902
all_interactions,1.461
all_interactions,1.864
all_interactions,3.564
all_interactions,6.221
all_interactions,0.822
all_interactions,5.158
all_interactions,2.598
all_interactions,1.621
all_interactions,1.779
all_interactions,1.867
all_interactions,1.753
